index,Name,Netflows,First_Protocol,Second_Protocol,Third_Protocol,p1_d,p2_d,p3_d,duration,max_d,min_d,#packets,Avg_bps,Avg_pps,Avg_bpp,#Bytes,#sp,#dp,first_sp,second_sp,third_sp,first_dp,second_dp,third_dp,p1_ip,p2_ip,p3_ip,p1_ib,p2_ib,p3_ib,Type,Cryptocurrency,Id_Cryptocurrency
184,30-csves/4.csv,4,TCP,,,241.183,241.4145,241.64625,965.659,241.64700000000002,241.183,77,475,0,372,28688,3,3,3332,51581.0,51574.0,3332,51581.0,51574.0,15.75,19.5,23.0,471.0,7177.0,13878.0,mine,Bitcoin,1
112,17-csves/6.csv,1,TCP,,,298.808,298.808,298.808,298.808,298.808,298.808,18,12,0,25,465,1,1,59090,,,3337,,,18.0,18.0,18.0,465.0,465.0,465.0,mine,Bitcash,2
685,351-csves/1.csv,55,TCP,UDP,,1.6235,46.805,73.461,2469.5860000000002,103.39,0.0,219,900,1,70,15532,28,26,443,123.0,80.0,443,123.0,80.0,2.0,4.0,5.0,58.0,120.0,180.0,not_mine,,0
314,34-csves/39.csv,8,TCP,,,17.55275,34.004999999999995,90.986,582.125,220.044,0.0,358,1288,1,135,48332,2,2,56731,4444.0,,56731,4444.0,,12.5,23.0,54.0,568.75,2514.5,6380.5,mine,Etherium,4
152,26-csves/23.csv,23,TCP,,,3.657,7.394,11.214,678.985,201.96099999999998,0.8170000000000001,438,1328,1,135,59285,2,2,56731,4444.0,,4444,56731.0,,2.5,6.0,8.5,180.0,548.0,1566.0,mine,Etherium,4
49,8-csves/1.csv,4,TCP,,,159.66750000000005,202.503,245.32125,809.943,245.322,159.615,56,473,0,427,23949,3,3,3332,52019.0,52022.0,3332,52019.0,52022.0,12.75,14.0,15.25,458.0,5384.5,10913.75,mine,Bitcoin,1
650,78-csves/14.csv,2,TCP,,,410.08,410.08,410.08,820.16,410.08,410.08,506,1332,1,135,68320,2,2,4444,64790.0,,4444,64790.0,,246.0,253.0,260.0,22855.0,34160.0,45465.0,mine,Etherium,4
18,3-csves/3.csv,22,TCP,,,3.63725,11.061,19.21525,284.524,35.95,0.145,180,1272,1,137,24805,2,2,4444,58780.0,,4444,58780.0,,3.0,8.0,11.5,337.0,818.0,1639.75,mine,Etherium,4
161,26-csves/5.csv,4,TCP,,,86.38275,164.1735,241.96400000000003,656.693,241.96400000000003,86.382,63,525,0,342,21578,3,3,3332,52698.0,52702.0,3332,52698.0,52702.0,10.5,14.0,19.25,458.0,2689.0,7625.5,mine,Bitcoin,1
884,455-csves/0.csv,99,TCP,UDP,,0.0,0.0,65.1245,2416.6709999999994,112.917,0.0,674,30184,5,638,430253,40,50,443,123.0,53.0,443,123.0,53.0,1.0,1.0,4.0,38.0,64.0,159.0,not_mine,,0
260,41-csves/8.csv,2,TCP,,,532.5272500000002,532.5275,532.52775,1065.055,532.528,532.5269999999999,42,314,0,499,20969,2,2,3337,54082.0,,3337,54082.0,,21.0,21.0,21.0,5452.25,10484.5,15516.75,mine,Bitcash,2
89,21-csves/2.csv,2,TCP,,,567.8152500000001,567.8155,567.81575,1135.631,567.816,567.815,76,451,0,421,32051,2,2,3333,56490.0,,3333,56490.0,,37.5,38.0,38.5,8513.75,16025.5,23537.25,mine,Litecoin,3
679,78-csves/47.csv,14,TCP,,,4.585749999999999,9.856,51.81225,372.95,67.98100000000001,0.0,240,1279,1,132,31896,2,2,4444,64790.0,,4444,64790.0,,3.0,7.5,32.5,268.75,1321.5,1956.25,mine,Etherium,4
743,86-csves/26.csv,12,TCP,,,9.892000000000001,27.0715,34.74325,307.055,44.111000000000004,8.742,193,1272,1,134,25866,2,2,4444,55582.0,,55582,4444.0,,8.75,16.5,20.25,807.25,1375.5,3181.25,mine,Etherium,4
65,9-csves/6.csv,2,TCP,,,228.783,228.783,228.783,457.566,228.783,228.783,23,357,0,444,10221,2,2,59090,3337.0,,59090,3337.0,,11.25,11.5,11.75,2727.75,5110.5,7493.25,mine,Bitcash,2
176,91-csves/0.csv,46,UDP,,,0.0,0.0,0.0,0.0,0.0,0.0,46,475,0,67,3098,24,24,53,46533.0,39971.0,53,46533.0,39971.0,1.0,1.0,1.0,37.0,51.0,90.5,not_mine,,0
862,444-csves/0.csv,103,TCP,UDP,ICMP6,149.0795,180.233,194.5595,16655.401,240.22799999999998,0.0,2702,3411,10,41,111192,56,52,443,80.0,0.0,443,1900.0,80.0,5.0,6.0,8.0,160.0,224.0,280.0,not_mine,,0
260,30-csves/38.csv,12,TCP,,,27.78625,44.318000000000005,52.28025,929.493,294.711,0.042,575,1283,1,134,77530,2,2,4444,55582.0,,55582,4444.0,,18.0,23.0,29.5,1074.75,2339.5,5823.5,mine,Etherium,4
833,97-csves/3.csv,2,TCP,,,595.118,595.118,595.118,1190.236,595.118,595.118,709,1293,1,135,96258,2,2,4444,58780.0,,4444,58780.0,,344.75,354.5,364.25,31809.5,48129.0,64448.5,mine,Etherium,4
680,78-csves/48.csv,1,TCP,,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,274,1,1,4444,,,64790,,,1.0,1.0,1.0,274.0,274.0,274.0,mine,Etherium,4
439,225-csves/0.csv,71,TCP,UDP,,45.06950000000001,103.96799999999999,127.5725,6184.905000000002,150.27200000000002,0.0,387,1266,2,68,26514,36,34,443,80.0,123.0,443,80.0,1900.0,3.0,4.0,6.5,82.0,160.0,280.0,not_mine,,0
75,11-csves/3.csv,2,TCP,,,533.396,533.396,533.396,1066.792,533.396,533.396,60,402,0,446,26818,2,2,59090,3337.0,,59090,3337.0,,30.0,30.0,30.0,7004.5,13409.0,19813.5,mine,Bitcash,2
642,330-csves/0.csv,236,TCP,UDP,,0.0,0.0,21.3005,4028.467000000001,150.585,0.0,10779,414263,63,811,8742824,73,75,443,123.0,80.0,443,123.0,80.0,1.0,1.0,15.25,32.0,62.5,3301.5,not_mine,,0
117,18-csves/3.csv,2,TCP,,,276.50425,276.5045,276.50475,553.009,276.505,276.504,40,506,0,437,17516,2,2,3337,49875.0,,3337,49875.0,,20.0,20.0,20.0,4579.0,8758.0,12937.0,mine,Bitcash,2
91,26-csves/1.csv,4,TCP,,,263.276,263.276,263.276,1053.104,263.276,263.276,24,103,0,141,3396,2,2,51085,14444.0,,51085,14444.0,,6.0,6.0,6.0,120.0,849.0,1578.0,mine,Monero,5
804,93-csves/36.csv,15,TCP,,,5.16,18.337,20.020000000000003,199.979,27.49,0.028999999999999998,139,1311,1,133,18526,2,2,4444,56731.0,,56731,4444.0,,4.0,10.0,13.0,450.0,654.0,1957.5,mine,Etherium,4
445,56-csves/5.csv,13,TCP,,,14.773,23.805,27.996,486.83300000000014,149.007,0.0,288,1239,1,136,39175,2,2,58780,4444.0,,4444,58780.0,,10.0,13.0,18.0,507.0,794.0,3347.0,mine,Etherium,4
776,93-csves/4.csv,14,TCP,,,10.07325,25.2345,30.47875,306.07,39.338,0.027999999999999997,185,1211,1,136,25264,2,2,56731,4444.0,,56731,4444.0,,6.0,14.0,18.5,572.0,955.0,2867.5,mine,Etherium,4
914,104-csves/12.csv,19,TCP,,,6.833500000000001,25.128,35.2915,696.466,174.342,0.475,438,1307,1,136,59744,2,2,56731,4444.0,,4444,56731.0,,6.5,14.0,20.0,567.5,1096.0,3797.5,mine,Etherium,4
148,42-csves/2.csv,4,TCP,,,523.826,523.827,523.828,2095.308,523.828,523.826,72,132,0,120,8670,2,2,51085,14444.0,,51085,14444.0,,18.0,18.0,18.0,870.0,2167.5,3465.0,mine,Monero,5
225,30-csves/0.csv,17,TCP,,,3.015,7.266,36.525999999999996,632.2620000000002,151.386,0.0,396,1278,1,135,53827,2,2,55582,4444.0,,4444,55582.0,,3.0,7.0,26.0,274.0,834.0,3406.0,mine,Etherium,4
808,93-csves/41.csv,41,TCP,,,9.972000000000001,13.19,16.785999999999998,532.717,28.611,0.0,385,1414,1,135,52262,2,2,56731,4444.0,,4444,56731.0,,8.0,9.0,11.0,387.0,608.0,2192.0,mine,Etherium,4
294,70-csves/5.csv,2,TCP,,,595.388,595.388,595.388,1190.776,595.388,595.388,101,461,0,339,34333,2,2,3333,50348.0,,3333,50348.0,,49.25,50.5,51.75,9375.75,17166.5,24957.25,mine,Litecoin,3
240,57-csves/4.csv,2,TCP,,,253.757,253.757,253.757,507.514,253.757,253.757,52,510,0,311,16190,2,2,3333,56490.0,,3333,56490.0,,25.5,26.0,26.5,4423.5,8095.0,11766.5,mine,Litecoin,3
725,86-csves/5.csv,2,TCP,,,310.02775,310.0375,310.04725,620.075,310.057,310.018,388,1355,1,135,52540,2,2,4444,55582.0,,55582,4444.0,,190.5,194.0,197.5,17391.5,26270.0,35148.5,mine,Etherium,4
142,32-csves/5.csv,2,TCP,,,562.9312500000002,562.9315,562.93175,1125.863,562.932,562.931,104,458,0,310,32270,2,2,3333,56490.0,,3333,56490.0,,50.5,52.0,53.5,9041.5,16135.0,23228.5,mine,Litecoin,3
83,13-csves/5.csv,2,TCP,,,243.856,243.856,243.856,487.712,243.856,243.856,40,471,0,359,14376,2,2,3332,51699.0,,3332,51699.0,,18.0,20.0,22.0,3832.5,7188.0,10543.5,mine,Bitcoin,1
149,34-csves/4.csv,2,TCP,,,578.89925,578.8995,578.8997499999998,1157.799,578.9,578.899,105,494,0,340,35772,2,2,3333,53058.0,,3333,53058.0,,50.75,52.5,54.25,9868.0,17886.0,25904.0,mine,Litecoin,3
404,50-csves/0.csv,2,TCP,,,291.04475,291.0644999999999,291.08425,582.1289999999998,291.10400000000004,291.025,355,1305,1,133,47522,2,2,4444,58780.0,,4444,58780.0,,172.75,177.5,182.25,16084.5,23761.0,31437.5,mine,Etherium,4
549,282-csves/0.csv,43,TCP,UDP,,57.9055,59.01,59.772,2781.656,119.985,3.0039999999999996,213,1025,1,83,17682,25,23,443,80.0,54056.0,443,80.0,1900.0,3.0,5.0,6.0,96.0,188.0,235.5,not_mine,,0
44,12-csves/4.csv,4,TCP,,,521.637,521.6385,521.64,2086.554,521.64,521.637,72,141,0,127,9200,2,2,51085,14444.0,,51085,14444.0,,18.0,18.0,18.0,712.0,2300.0,3888.0,mine,Monero,5
92,22-csves/0.csv,2,TCP,,,478.36725,484.3805,490.39375,968.7610000000001,496.407,472.35400000000004,65,368,0,351,22857,2,2,3333,53058.0,,3333,53058.0,,31.75,32.5,33.25,6211.75,11428.5,16645.25,mine,Litecoin,3
610,73-csves/4.csv,32,TCP,,,11.267,14.2145,18.82,491.834,32.068000000000005,2.7969999999999997,342,1334,1,136,46651,2,2,4444,58780.0,,4444,58780.0,,7.75,10.5,13.0,462.0,831.0,2324.5,mine,Etherium,4
435,55-csves/1.csv,2,TCP,,,594.78,594.78,594.78,1189.56,594.78,594.78,680,1242,1,135,92394,2,2,4444,58780.0,,4444,58780.0,,329.5,340.0,350.5,31045.0,46197.0,61349.0,mine,Etherium,4
357,57-csves/3.csv,2,TCP,,,399.11225,399.1125,399.11275,798.225,399.11300000000006,399.11199999999997,56,480,0,428,23991,2,2,3337,54082.0,,3337,54082.0,,28.0,28.0,28.0,6277.75,11995.5,17713.25,mine,Bitcash,2
293,70-csves/4.csv,2,TCP,,,590.9555,590.956,590.9565,1181.912,590.957,590.955,82,424,0,382,31363,2,2,3333,50348.0,,3333,50348.0,,40.5,41.0,41.5,8365.75,15681.5,22997.25,mine,Litecoin,3
50,7-csves/2.csv,2,TCP,,,293.12025,293.1205,293.12075,586.241,293.121,293.12,21,245,0,429,9009,2,2,3337,49875.0,,3337,49875.0,,10.25,10.5,10.75,2414.25,4504.5,6594.75,mine,Bitcash,2
31,16-csves/1.csv,530,TCP,UDP,,0.0,0.0,20.74875,7374.995,87.464,0.0,8515,160750,28,700,5962699,88,83,443,80.0,32791.0,443,80.0,1900.0,1.0,2.0,6.0,32.0,60.0,820.25,not_mine,,0
171,28-csves/3.csv,2,TCP,,,244.048,244.048,244.048,488.096,244.048,244.048,33,446,0,413,13635,2,2,51797,3332.0,,51797,3332.0,,16.25,16.5,16.75,3647.75,6817.5,9987.25,mine,Bitcoin,1
426,69-csves/4.csv,2,TCP,,,523.60975,532.4585,541.30725,1064.917,550.156,514.761,51,364,0,491,25090,2,2,59090,3337.0,,59090,3337.0,,25.25,25.5,25.75,6522.5,12545.0,18567.5,mine,Bitcash,2
497,256-csves/0.csv,300,TCP,UDP,ICMP6,12.456,118.34200000000001,237.1115,36091.535,275.216,0.0,24462,470330,82,716,17516535,149,148,443,123.0,80.0,443,123.0,80.0,11.0,20.0,36.0,1587.5,4844.0,9398.0,not_mine,,0
850,99-csves/13.csv,42,TCP,,,1.4409999999999998,5.4155,9.5945,884.4639999999999,278.955,0.0,546,1224,1,133,72634,2,2,4444,64790.0,,4444,64790.0,,2.0,3.0,8.0,166.75,447.0,869.0,mine,Etherium,4
352,180-csves/1.csv,562,TCP,UDP,,0.156,53.333,103.39775,39782.246,289.36,0.0,13215,259626,44,727,9612821,203,203,443,53.0,80.0,443,53.0,80.0,2.0,5.0,13.0,64.0,192.0,2163.0,not_mine,,0
47,13-csves/4.csv,16,TCP,,,0.06949999999999999,0.07949999999999999,73.29725,1172.684,293.003,0.031,122,264,0,79,9710,5,5,14444,51085.0,51084.0,14444,51083.0,51085.0,4.0,4.5,8.25,92.0,187.5,551.5,mine,Monero,5
282,34-csves/4.csv,10,TCP,,,13.257,19.733,37.848,399.666,120.68700000000001,8.296,231,1225,1,134,31007,2,2,56731,4444.0,,56731,4444.0,,8.25,10.0,28.0,560.75,1656.0,2750.75,mine,Etherium,4
890,102-csves/26.csv,2,TCP,,,16.03075,17.0205,18.01025,34.041,19.0,15.040999999999999,25,1408,1,133,3346,2,2,4444,64790.0,,4444,64790.0,,12.25,12.5,12.75,1100.0,1673.0,2246.0,mine,Etherium,4
397,48-csves/4.csv,8,TCP,,,9.6795,37.9745,90.546,494.80500000000006,169.91,0.0,278,1199,1,136,37973,2,2,4444,58780.0,,4444,58780.0,,5.25,21.5,49.5,388.0,1483.5,5148.0,mine,Etherium,4
59,9-csves/5.csv,2,TCP,,,241.03925,241.0395,241.03975,482.079,241.04,241.03900000000002,39,482,0,372,14531,2,2,3332,51948.0,,3332,51948.0,,19.25,19.5,19.75,3901.75,7265.5,10629.25,mine,Bitcoin,1
400,205-csves/0.csv,62,UDP,TCP,,0.0,0.0,0.322,47.542,16.287,0.0,235,9345,4,270,63546,33,35,53,443.0,59532.0,53,443.0,59532.0,1.0,1.0,7.0,42.25,71.0,947.0,not_mine,,0
379,45-csves/3.csv,2,TCP,,,343.95599999999996,344.94800000000004,345.94,689.8960000000001,346.93199999999996,342.964,421,1322,1,136,57359,2,2,4444,58780.0,,4444,58780.0,,204.25,210.5,216.75,18971.25,28679.5,38387.75,mine,Etherium,4
172,28-csves/1.csv,2,TCP,,,273.78325,273.7835,273.78375,547.567,273.784,273.783,34,437,0,440,14977,2,2,59090,3337.0,,59090,3337.0,,17.0,17.0,17.0,3914.25,7488.5,11062.75,mine,Bitcash,2
786,93-csves/14.csv,2,TCP,,,593.1724999999999,593.1949999999998,593.2175,1186.39,593.24,593.15,691,1262,1,135,93624,2,2,56731,4444.0,,56731,4444.0,,335.75,345.5,355.25,31282.0,46812.0,62342.0,mine,Etherium,4
286,68-csves/4.csv,2,TCP,,,287.945,287.945,287.945,575.89,287.945,287.945,54,290,0,193,10445,2,2,3333,56490.0,,3333,56490.0,,25.5,27.0,28.5,3229.25,5222.5,7215.75,mine,Litecoin,3
123,20-csves/3.csv,2,TCP,,,242.513,242.513,242.513,485.026,242.513,242.513,35,461,0,399,13996,2,2,3332,56089.0,,3332,56089.0,,17.25,17.5,17.75,3757.0,6998.0,10239.0,mine,Bitcoin,1
916,104-csves/15.csv,6,TCP,,,5.386,11.1025,18.0745,66.15700000000001,20.012999999999998,0.06,44,1280,1,132,5816,2,2,56731,4444.0,,56731,4444.0,,3.5,6.0,10.75,465.75,835.0,1078.25,mine,Etherium,4
88,47-csves/0.csv,40,UDP,TCP,,0.0,0.0,0.0,6.0779999999999985,3.01,0.0,116,3112,2,191,22221,23,23,53,443.0,53467.0,53,443.0,51514.0,1.0,1.0,1.0,46.75,84.5,176.25,not_mine,,0
151,25-csves/1.csv,2,TCP,,,244.41325,244.4135,244.41375,488.827,244.41400000000002,244.41299999999998,33,446,0,413,13635,2,2,52586,3332.0,,3332,52586.0,,16.25,16.5,16.75,3647.75,6817.5,9987.25,mine,Bitcoin,1
78,11-csves/8.csv,2,TCP,,,575.9292499999998,575.9295,575.92975,1151.859,575.93,575.929,56,374,0,481,26984,2,2,59090,3337.0,,59090,3337.0,,28.0,28.0,28.0,7026.0,13492.0,19958.0,mine,Bitcash,2
172,89-csves/0.csv,66,TCP,UDP,,103.18475,103.8255,135.16075,6892.519,149.572,0.0,344,884,1,67,23163,36,35,443,80.0,123.0,443,80.0,1900.0,4.0,5.0,6.0,128.0,160.0,248.0,not_mine,,0
154,26-csves/25.csv,39,TCP,,,2.6289999999999996,5.808,16.3755,439.28,54.556000000000004,0.0,284,1164,1,133,37858,2,2,4444,56731.0,,56731,4444.0,,2.0,4.0,10.0,274.0,548.0,917.5,mine,Etherium,4
408,50-csves/5.csv,22,TCP,,,11.207,20.0345,38.97675,983.203,269.814,4.0089999999999995,598,1258,1,135,81082,2,2,4444,58780.0,,4444,58780.0,,9.0,13.5,20.75,728.75,1439.0,3768.5,mine,Etherium,4
767,395-csves/0.csv,303,TCP,UDP,,0.0,0.0,18.5995,3701.18,90.11200000000001,0.0,6222,178003,26,826,5139724,66,67,443,80.0,53.0,443,80.0,53.0,1.0,1.0,3.0,32.0,37.0,161.0,not_mine,,0
10,3-csves/1.csv,2,TCP,,,578.096,578.096,578.096,1156.192,578.096,578.096,56,338,0,437,24481,2,2,3333,56490.0,,3333,56490.0,,28.0,28.0,28.0,6400.25,12240.5,18080.75,mine,Litecoin,3
432,221-csves/1.csv,317,TCP,UDP,,0.0,0.001,45.055,5347.2620000000015,90.241,0.0,5142,126358,17,903,4646773,61,56,443,80.0,41936.0,443,80.0,1900.0,1.0,2.0,3.0,32.0,40.0,96.0,not_mine,,0
447,72-csves/7.csv,2,TCP,,,548.7005,548.701,548.7015,1097.402,548.702,548.7,51,309,0,416,21229,2,2,3337,49875.0,,3337,49875.0,,25.25,25.5,25.75,5619.75,10614.5,15609.25,mine,Bitcash,2
568,291-csves/1.csv,96,TCP,UDP,,103.039,104.471,135.671,10138.714999999998,149.76,0.0,499,1403,2,63,31537,53,50,443,80.0,49326.0,443,80.0,1900.0,4.0,5.0,6.0,128.0,160.0,248.0,not_mine,,0
8,1-csves/1.csv,2,TCP,,,252.19625,252.1965,252.19675,504.393,252.197,252.196,23,274,0,376,8657,2,2,59090,3337.0,,59090,3337.0,,11.25,11.5,11.75,2336.75,4328.5,6320.25,mine,Bitcash,2
137,21-csves/8.csv,2,TCP,,,570.559,570.559,570.559,1141.118,570.559,570.559,65,422,0,464,30169,2,2,3337,49875.0,,3337,49875.0,,32.25,32.5,32.75,7924.75,15084.5,22244.25,mine,Bitcash,2
848,437-csves/0.csv,445,UDP,TCP,,0.0,0.0,11.095,5041.722,86.947,0.0,3013,68768,33,260,784227,226,227,53,443.0,123.0,53,443.0,123.0,1.0,1.0,12.0,45.0,136.0,2404.0,not_mine,,0
865,445-csves/1.csv,97,TCP,UDP,,0.08800000000000001,51.492,229.632,10953.606000000002,270.944,0.0,5608,128061,19,832,4669510,49,44,443,123.0,80.0,443,123.0,1900.0,3.0,6.0,12.0,96.0,211.0,1561.0,not_mine,,0
750,88-csves/2.csv,20,TCP,,,2.01675,18.234,39.67775,530.7350000000001,108.075,0.0,326,1232,1,135,44090,2,2,4444,58780.0,,4444,58780.0,,2.0,11.0,22.0,354.0,790.5,3127.0,mine,Etherium,4
354,40-csves/4.csv,6,TCP,,,21.66775,30.6155,200.646,613.3240000000002,257.435,18.65,379,1353,1,137,52114,2,2,4444,58780.0,,4444,58780.0,,11.75,22.0,120.0,1176.5,3230.0,6317.75,mine,Etherium,4
407,65-csves/8.csv,2,TCP,,,530.00675,530.0335,530.06025,1060.067,530.087,529.98,39,271,0,461,17989,2,2,59090,3337.0,,59090,3337.0,,19.25,19.5,19.75,4749.75,8994.5,13239.25,mine,Bitcash,2
936,482-csves/0.csv,434,TCP,UDP,,0.0,0.1755,28.23425,5627.109,91.523,0.0,9684,315409,53,743,7195603,142,140,443,53.0,80.0,443,53.0,80.0,1.0,2.0,9.0,32.0,66.5,1547.0,not_mine,,0
148,26-csves/18.csv,2,TCP,,,310.78225,310.7825,310.78275,621.565,310.783,310.782,353,1215,1,133,47208,2,2,56731,4444.0,,56731,4444.0,,172.25,176.5,180.75,15868.5,23604.0,31339.5,mine,Etherium,4
170,88-csves/0.csv,108,TCP,UDP,,96.1755,103.7455,118.4495,10563.703,148.33700000000002,0.0,574,1862,3,66,38353,58,57,443,80.0,123.0,443,80.0,123.0,4.0,5.0,6.0,128.0,192.0,248.0,not_mine,,0
29,7-csves/4.csv,4,TCP,,,105.15925,133.1855,159.91475,527.554,164.558,96.625,49,580,0,403,19783,2,2,3333,56490.0,,3333,56490.0,,8.75,12.0,15.5,432.5,3139.0,7652.25,mine,Litecoin,3
923,104-csves/24.csv,33,TCP,,,0.535,3.952,16.621,474.686,83.62899999999999,0.0,317,1271,1,134,42574,2,2,56731,4444.0,,4444,56731.0,,2.0,3.0,10.0,240.0,548.0,881.0,mine,Etherium,4
28,8-csves/3.csv,4,TCP,,,278.704,278.7045,278.705,1114.818,278.705,278.704,28,113,0,141,3962,2,2,51085,14444.0,,51085,14444.0,,7.0,7.0,7.0,140.0,990.5,1841.0,mine,Monero,5
230,30-csves/5.csv,23,TCP,,,4.0015,19.058,34.540000000000006,1040.405,321.85200000000003,0.0,656,1323,1,136,89218,2,2,4444,55582.0,,55582,4444.0,,4.5,11.0,23.5,400.0,807.0,2819.0,mine,Etherium,4
485,249-csves/1.csv,123,TCP,UDP,,58.424,59.772,92.1245,9643.171999999999,149.248,0.08800000000000001,537,1316,3,50,26879,65,63,443,80.0,34510.0,443,80.0,1900.0,3.0,4.0,5.0,96.0,128.0,216.0,not_mine,,0
673,78-csves/39.csv,22,TCP,,,4.683,14.4435,19.694750000000006,535.007,121.694,0.0,323,1200,1,133,43006,2,2,4444,64790.0,,4444,64790.0,,4.0,9.5,12.0,442.0,912.0,2231.75,mine,Etherium,4
320,164-csves/1.csv,101,TCP,UDP,,75.88600000000001,103.95100000000001,137.196,10247.275,182.578,0.0,510,1296,2,61,31280,53,49,443,123.0,80.0,443,123.0,1900.0,4.0,5.0,6.0,128.0,160.0,248.0,not_mine,,0
782,93-csves/10.csv,8,TCP,,,17.97825,21.602,32.87025,222.24,52.82,14.998,135,1251,1,133,17998,2,2,56731,4444.0,,56731,4444.0,,10.25,13.0,20.0,690.5,1602.0,2892.5,mine,Etherium,4
8,1-csves/4.csv,6,TCP,,,116.659,134.616,256.1495,1086.515,299.97,109.979,637,1256,1,135,86104,2,2,4444,58780.0,,4444,58780.0,,67.5,83.0,145.75,4608.25,10475.5,17905.75,mine,Etherium,4
795,93-csves/25.csv,4,TCP,,,4.0585,294.8110000000001,585.67375,1179.6850000000004,586.111,3.952,704,1294,1,135,95476,2,2,56731,4444.0,,56731,4444.0,,3.5,165.5,338.0,446.0,8106.5,31529.5,mine,Etherium,4
85,20-csves/3.csv,4,TCP,,,20.06625,193.6005,367.11425,774.32,367.115,20.004,70,494,0,350,24548,2,2,3333,52003.0,,3333,52003.0,,4.0,17.0,30.5,683.75,1614.0,7067.25,mine,Litecoin,3
589,302-csves/0.csv,67,TCP,UDP,,3.005,49.45,103.2935,4169.699000000001,240.25400000000002,0.0,5147,123334,17,891,4589911,28,23,443,80.0,53.0,443,80.0,1900.0,2.0,4.0,6.0,59.5,87.0,680.0,not_mine,,0
436,70-csves/8.csv,2,TCP,,,250.6365,250.637,250.6375,501.274,250.638,250.636,42,631,0,471,19792,2,2,59090,3337.0,,59090,3337.0,,20.5,21.0,21.5,5273.0,9896.0,14519.0,mine,Bitcash,2
436,223-csves/1.csv,211,TCP,UDP,,0.0,0.0,14.6075,1584.1760000000002,60.001999999999995,0.0,5327,211728,30,862,4592765,57,53,80,443.0,37982.0,443,80.0,1900.0,1.0,1.0,3.0,32.0,39.0,96.0,not_mine,,0
24,7-csves/1.csv,4,TCP,,,530.9169999999999,530.9169999999999,530.9169999999999,2123.6679999999997,530.9169999999999,530.9169999999999,72,138,0,128,9224,2,2,51085,14444.0,,51085,14444.0,,18.0,18.0,18.0,724.0,2306.0,3888.0,mine,Monero,5
114,27-csves/0.csv,2,TCP,,,241.98025,244.1485,246.31675,488.29699999999997,248.485,239.812,36,350,0,302,10900,2,2,3333,50348.0,,3333,50348.0,,17.0,18.0,19.0,3187.5,5450.0,7712.5,mine,Litecoin,3
810,93-csves/43.csv,2,TCP,,,0.0,0.0,0.0,0.0,0.0,0.0,2,58800,50,147,294,2,2,56731,4444.0,,56731,4444.0,,1.0,1.0,1.0,83.5,147.0,210.5,mine,Etherium,4
43,11-csves/1.csv,2,TCP,,,94.53475,97.8225,101.11025,195.645,104.398,91.24700000000001,21,637,0,396,8320,2,2,3333,56490.0,,3333,56490.0,,10.25,10.5,10.75,2296.0,4160.0,6024.0,mine,Litecoin,3
208,34-csves/0.csv,2,TCP,,,254.06,254.06,254.06,508.12,254.06,254.06,26,411,0,502,13065,2,2,3337,49875.0,,3337,49875.0,,13.0,13.0,13.0,3396.25,6532.5,9668.75,mine,Bitcash,2
530,272-csves/1.csv,187,TCP,UDP,,58.7195,90.115,103.193,14715.268,148.562,0.0,956,4616,6,89,85738,97,95,443,80.0,123.0,443,80.0,1900.0,3.0,4.0,5.0,96.0,128.0,190.0,not_mine,,0
409,50-csves/6.csv,2,TCP,,,297.09925,297.0995000000001,297.0997500000001,594.1990000000002,297.1,297.099,347,1261,1,134,46842,2,2,4444,58780.0,,4444,58780.0,,168.75,173.5,178.25,15653.5,23421.0,31188.5,mine,Etherium,4
83,20-csves/0.csv,2,TCP,,,284.9355,284.938,284.9405,569.876,284.943,284.933,62,427,0,245,15212,2,2,3333,52003.0,,3333,52003.0,,29.0,31.0,33.0,4573.0,7606.0,10639.0,mine,Litecoin,3
270,43-csves/1.csv,2,TCP,,,244.7845,244.812,244.8395,489.624,244.86700000000002,244.757,24,284,0,362,8707,2,2,59090,3337.0,,59090,3337.0,,11.5,12.0,12.5,2411.75,4353.5,6295.25,mine,Bitcash,2
515,265-csves/0.csv,618,TCP,UDP,,0.0,14.8495,59.606,21508.657000000003,136.259,0.0,22489,520019,75,861,19374644,137,127,443,123.0,80.0,443,123.0,80.0,1.0,3.0,12.0,32.0,96.0,2034.25,not_mine,,0
183,28-csves/6.csv,10,TCP,,,8.00375,56.599500000000006,76.8725,1141.9389999999999,428.031,0.41200000000000003,645,1207,1,135,87584,2,2,4444,55582.0,,55582,4444.0,,5.75,30.5,37.25,949.5,1604.5,7737.75,mine,Etherium,4
418,52-csves/2.csv,2,TCP,,,0.0,0.0,0.0,0.0,0.0,0.0,2,58800,50,147,294,2,2,4444,58780.0,,4444,58780.0,,1.0,1.0,1.0,83.5,147.0,210.5,mine,Etherium,4
289,69-csves/4.csv,2,TCP,,,570.62525,570.6255,570.6257499999998,1141.251,570.626,570.625,98,513,0,373,36651,2,2,3333,56490.0,,3333,56490.0,,48.5,49.0,49.5,9768.75,18325.5,26882.25,mine,Litecoin,3
278,143-csves/0.csv,60,TCP,UDP,,168.0585,221.4695,254.6545,10983.610000000002,255.088,0.0,47809,1312278,169,965,46156437,37,31,443,80.0,37694.0,443,1900.0,80.0,7.0,8.0,24.0,255.75,312.0,2289.0,not_mine,,0
